link_wine,titulo,comentario_sommelier,preco_total,preco_associado,desconto,tipo,uvas,pais,regiao,vinicola,teor_alcoolico,amadurecimento,classificacao,visual,aroma,gustativo,temperatura_servico,potencial_guarda,harmonizacao,quantidade_avaliacoes,nota
https://www.wine.com.br/vinhos/pajzos-t-tokaj-furmint-2017/prod22108.html,Pajzos T Tokaj Furmint 2017,"Elaborado em Tokaj, região vitivinícola mais famosa da Hungria, esse exemplar traz a uva branca Furmint, considerada a variedade emblemática do local.",130.6,111.01,15.0,Branco,Furmint (100%),Hungria,Tokaj,Pajzos,11.00% ABV,8 meses em tanques de aço inox.,Meio Seco/Demi-Sec,Amarelo-claro,"Frutas cítricas, floral, lichia","Leve, boa acidez, frutado",8 °C,4 anos,"Casquinha de siri, fettuccine com frutos do mar, ceviche de peixe branco, risoto de palmito, frango ao molho branco, peixe frito.",4.0,3.5
https://www.wine.com.br/vinhos/partridge-seleccion-de-barricas-cabernet-franc-2015/prod23280.html,Partridge Selección de Barricas Cabernet Franc 2015,"Frutas vermelhas e negras, toque herbáceo, notas de especiarias e tosta, são alguns dos aromas desse intenso tinto. O paladar elegante, com médio corpo e taninos presentes, conta também com nuances de especiarias, chocolate e final amadeirado. Esse rótulo que traz um estilo refinado e sofisticado, expressa a excelente adaptação da Cabernet Franc no terroir argentino. Essa uva tinta de origem francesa ocupa apenas 0,79% de todos os vinhedos cultivados na Argentina.",129.9,110.42,15.0,Tinto,Cabernet Franc (100%),Argentina,Mendoza,Viña Las Perdices,13.50% ABV,12 meses em barricas de carvalho francês novo.,Seco,Rubi intenso,"Frutas vermelhas e negras, herbáceo, especiarias, tosta.   ","Elegante, médio corpo, taninos presentes, especiarias, chocolate, amadeirado.",15 °C,7 anos,"Fondue de queijo no pão italiano, stinco de cordeiro com polenta cremosa, pasta a la norma, matambre arrolado, feijoada vegetariana e queijos como tilsit, saint paulin, maasdam e gouda.",1.0,5.0
https://www.wine.com.br/vinhos/champagne-montaudon-375ml-/prod9055.html,Champagne Montaudon 375ml.,"Montaudon é uma tradicional casa de Champagne fundada em 1891, tem fama e prestígio internacional. Os vinhos dessa maison tem aroma marcado por fruta fresca, com notas de mel e torradas. É possível sentir as borbulhas delicadas encherem a boca com muito sabor e elegância. É seco, cremoso e refrescante com ótima persistência.",161.2,137.02,15.0,Espumante,"Chardonnay, Pinot Noir, Pinot Meunier",França,Champagne,Maison Montaudon,12.00% ABV, 20% do vinho base envelhece por vários meses em barricas de carvalho,,"Amarelo palha, com borbulhas finas e perlage delicada.","Frutas frescas, mel e torradas.","Cremoso, volumoso, refrescante, seco e elegante.",9 °C,3 anos,"O Champagne vai bem com quase tudo, mas as melhores harmonizações são as ostras, o caviar, o salmão defumado, até mesmo frutas assadas com sorvete de creme formam o par perfeito.",2.0,4.0
https://www.wine.com.br/vinhos/domaine-de-cibadies-bellevue-pinot-noir-2016/prod19664.html,Domaine de Cibadiès Bellevue Pinot Noir 2016,"Produzido com uvas de um vinhedo específico, o Bellevue, que possui um terroir que permite que a Pinot Noir desenvolva sua expressão máxima, esse tinto integra a Indicação Geográfica Protegida Pays d'Oc, considerada a I.G.P. mais importante da França. Sua área abrange o Languedoc-Roussillon, uma região do sul do país.",127.9,108.72,15.0,Tinto,Pinot Noir (100%),França,Languedoc-Roussillon,Domaine de Cibadiès,13.50% ABV,10 meses em barricas de carvalho francês de segundo e terceiro uso. ,Seco,Rubi,"Cereja, morango, mirtilo, especiarias, amadeirado","Médio corpo, taninos presentes, boa acidez, amadeirado, gastronômico, persistência agradável ",15 °C,6 anos,"Coq au vin, nhoque de banana da terra ao sugo, atum com crosta crocante, rosbife de filé-mignon ao forno, risoto de brie com parma, gratinado de batata com mix de cogumelos.  ",6.0,3.5
https://www.wine.com.br/vinhos/domaine-de-cibadies-le-jardin-chardonnay-2016/prod19663.html,Domaine de Cibadiès Le Jardin Chardonnay 2016,"Esse branco, elaborado com uvas cultivadas em um vinhedo específico, o Le Jardin, é amadurecido por um ano em barricas de carvalho, expressando a afinidade da Chardonnay com a madeira, potencial limitado a algumas uvas brancas.",127.9,108.72,15.0,Branco,Chardonnay (100%),França,Languedoc-Roussillon,Domaine de Cibadiès,14.50% ABV,12 meses em barricas de carvalho sobre as borras finas. ,Seco,Amarelo,"Pêssego, damasco seco, baunilha, amadeirado","Complexo, amadeirado, médio corpo, acidez agradável",10 °C,5 anos,"Tilápia com crosta de especiarias, tomates recheados com salmão defumado, peito de frango crocante, lasanha de abóbora com camarão, lula recheada, bacalhoada.  ",8.0,3.5
https://www.wine.com.br/vinhos/fantinel-ribolla-gialla-igt-delle-venezie-branco-2014/prod13315.html,Fantinel Ribolla Gialla IGT Delle Venezie Branco 2014,"Branco italiano com aromas marcados por frutas maduras, com notas de nozes e ervas. Na boca, tem boa presença, predomínio de notas minerais, boa acidez e longa persistência. Esse exemplar é um belo representante de uma das uvas brancas clássicas em Friuli, a Ribolla Gialla. Por não passar por carvalho, esse vinho, elaborado mais renomada vinícola da região, expressa na taça a tipicidade dessa casta.",-1.0,-1.0,,Branco,Ribolla Gialla (100%),Itália,Friuli,Fantinel,13.00% ABV,6 meses em tanques de aço inox.,Seco,Amarelo brilhante.,"Frutas maduras, com notas de nozes e ervas. ","Boa presença em boca, predomínio de notas minerais, boa acidez e longa persistência.",10 °C,5 anos,"Bacalhau assado com legumes e batatas, quiche de alho poró, espaguete com frutos do mar, risoto de camarão, salada primavera, truta grelhada com castanha de caju.",3.0,5.0
https://www.wine.com.br/vinhos/fantinel-tenuta-sant-helena-cabernet-sauvignon-2013/prod20606.html,Fantinel Tenuta Sant'Helena Cabernet Sauvignon 2013,"Pontuado com 92 James Suckling, esse exemplar elaborado com a rainha das uvas tintas, a Cabernet Sauvignon, variedade de origem francesa, é um convite a conhecer um tinto de personalidade marcante. O ano de 2013 foi uma grande safra, marcada por uma tendência climática favorável.",125.9,69.56,45.0,Tinto,Cabernet Sauvignon (100%),Itália,Delle Venezie,Fantinel,13.50% ABV,18 meses em barricas de carvalho francês e da eslavônia. ,Meio Seco/Demi-Sec,Rubi,"Maduro, frutas negras, terroso, pimenta-preta","Maduro, corpo médio para encorpado, acidez presente",16 °C,9 anos,"Bruschetta de pastrami com queijo cremoso, stinco suíno com purê de batata baroa, mignon ao creme de cogumelos, lasanha aos quatro queijos gratinada, risoto de funghi, picanha na brasa.",8.0,3.0
https://www.wine.com.br/vinhos/domaines-henri-maire-a-o-c-arbois-pinot-noir-2017/prod20756.html,Domaines Henri Maire A.O.C. Arbois Pinot Noir 2017,"Esse tinto, que conquistou uma medalha de prata no International Wine Challenge, é elaborado na francesa A.O.C. Arbois, a maior e mais antiga Denominação de Origem do Jura. Esse território está situado em uma das áreas vitivinícolas mais bem preservadas da França e possui um terroir considerado excepcional.",125.9,74.91,41.0,Tinto,Pinot Noir (100%),França,Arbois,Domaines Henri Maire,12.50% ABV,6 meses em barris de carvalho de segundo e terceiro uso.,Seco,Rubi claro,"Framboesa, cereja, amora, terroso, traço amadeirado","Corpo de leve para médio, taninos macios, acidez marcante",15 °C,6 anos,"Salmão defumado, fricassé de frango, ravioli de queijo ao sugo, tagliatelle à carbonara, risoto com quatro queijos, conchiglione de abóbora com carne seca.",13.0,2.0
https://www.wine.com.br/vinhos/espumante-henri-maire-a-o-c-cremant-du-jura-brut/prod17269.html,Espumante Henri Maire A.O.C. Crémant du Jura Brut,"Espumante com aromas floral, frutas brancas maduras como pera e notas de fermento. Seu paladar se mostra saboroso, elegante, leve e com delicioso frescor. Todo o cuidado na elaboração deste exemplar pode ser percebido na colheita das uvas, feita estritamente de forma manual e na segunda fermentação, realizada pelo Método Tradicional, em garrafas. A região do Jura é uma das sete designações francesas de Crémant, criada em 1995, e sua produção é majoritariamente de espumantes brancos, sendo apenas 10% voltado aos rosés.",125.9,107.02,15.0,Espumante,"Chardonnay, Pinot Noir",França,Jura,Domaines Henri Maire,12.00% ABV,Mínimo de 12 meses sobre em contato com as borras.,Brut,Amarelo claro e brilhante.,"Floral, frutas brancas maduras como pera e notas de fermento.","Saboroso, elegante, leve e com delicioso frescor.",7 °C,3 anos,"Carpaccio de polvo com pimenta-rosa, nozes e azeitonas, gratinado de batatas, bacalhau à Rossini, bolinho de tilápia, casquinha de siri, tian de berinjela.",5.0,3.0
https://www.wine.com.br/vinhos/domaines-henri-maire-a-o-c-arbois-trousseau-2017/prod20757.html,Domaines Henri Maire A.O.C. Arbois Trousseau 2017,"Trousseau é uma uva tinta nativa da região do Jura, considerada uma das menores áreas vitivinícolas da França. Com um amadurecimento tardio, essa variedade gera vinhos frutados e com toque picante. Em Portugal, essa uva rara é chamada de Bastardo. Esse rótulo conquistou medalha de bronze no International Wine Challenge 2018",125.9,107.02,15.0,Tinto,Trousseau (100%),França,Arbois,Domaines Henri Maire,12.50% ABV,2 a 3 meses em tanques de aço inox.,Seco,Rubi claro,"Frutas vermelhas frescas, violeta, especiarias","Leve, acidez presente, taninos sutis, frutado",15 °C,3 anos,"Salada de grãos e rosbife caseiro, legumes recheados, atum grelhado, rosbife com crosta de especiarias, lombo suíno, risoto de parmesão.",14.0,3.0
https://www.wine.com.br/vinhos/vina-vilano-roble-tempranillo-2016/prod20270.html,Viña Vilano Roble Tempranillo 2016,"Para elaborar Viña Vilano Roble, os cachos vêm de videiras que possuem 25 anos de idade, o que significa uvas mais concentradas e vinhos mais complexos. Amadurecido em barricas de carvalho e em garrafas, nas caves da vinícola, este exemplar tem origem em Ribera del Duero, berço de grandes vinhos tintos espanhóis.",125.9,73.84,41.0,Tinto,Tempranillo (100%),Espanha,Ribera del Duero,Bodegas Viña Vilano,14.00% ABV,"3 meses em barricas de carvalho americano, seguido por 3 meses em garrafas, nas caves.",Seco,Rubi,"Frutas vermelhas, baunilha, especiarias, defumado","Encorpado, taninos presentes, boa acidez, harmônico, frutado, amadeirado",15 °C,7 anos,"Nhoque na fonduta quatro queijos, fraldinha com massa na manteiga, costela bovina com agrião, polenta de colher ao mix de queijos, assado de tira com fritas, risoto de mignon.",8.0,2.5
https://www.wine.com.br/vinhos/chateau-de-breze-clos-mazurique-a-o-p-saumur-2016/prod18536.html,Château de Brézé Clos Mazurique A.O.P. Saumur 2016,"Com seu aroma terroso, sobre notas frutadas e vegetais, que envolvem o paladar de corpo de leve para médio, com taninos macios, boa acidez e bom final, este tinto traz a uva Cabernet Franc em uma expressão refinada e de qualidade, o retrato da tipicidade que distingue os vinhos da comuna de Brézé, local de sua origem inserido na denominação de Saumur, Vale do Loire. Distingue também o trabalho brilhante de Arnaud Lambert, que fez dele ""a estrela em ascensão"" entre os produtores da região.",124.9,106.17,15.0,Tinto,Cabernet Franc (100%),França,Saumur,Château de Brézé,12.50% ABV,Cerca de 8 meses em tanques de aço inox.,Seco,Rubi,"Terroso, framboesa, morango, vegetal","Corpo de leve para médio, taninos macios, frutado, boa acidez, boa persistência",16 °C,5 anos,"Portobello recheado com ricota e nozes, joelho de porco à pururuca, filé ao molho madeira, risoto de funghi secchi, pizza quatro queijos, e queijos como coalho ou gouda.",8.0,3.5
https://www.wine.com.br/vinhos/chateau-capitoul-oros-a-o-c-la-clape-blanc-2016/prod19916.html,Château Capitoul Oros A.O.C. La Clape Blanc 2016,"Esse branco mostra muita afinidade com madeira, pois além do amadurecimento, também fermentou em barricas de carvalho novas, o que agregou uma incrível intensidade de aromas e sabores. Produzido em um dos mais prestigiados terroirs franceses, o Château Capitoul Oros Blanc traz as principais uvas brancas de La Clape.",183.5,106.06,43.0,Branco,"Marsanne , Viognier, Roussanne",França,La Clape,Château Capitoul,14.00% ABV,"Em barricas de carvalho francês, sendo 70% novas e 30% de segundo uso.",Seco,Amarelo-claro,"Frutas amarelas maduras, mel, mineral","Corpo de leve para médio, acidez agradável, leve amadeirado",10 °C,7 anos,"Risoto de Orzo e funghis frescos e secos, camarão empanado com coco, conchiglione recheado com frango, batata suíça recheada, canoa de berinjela e parmesão. ",6.0,4.0
https://www.wine.com.br/vinhos/ropiteau-freres-macon-villages-blanc-2015/prod17037.html,Ropiteau Frères Macon Villages Blanc 2015,"Elegante e expressivo, tem aromas cítricos , florais, também de ervas, hortelã e madressilva, que acompanham seu paladar leve, de boa acidez e persistência. Seu caráter de agradável frescor e traços minerais se deve às particularidades do terroir da região de Mâconnais, localizada ao sul da Borgonha, na qual se encontram os vinhedos dos quais se origina este belo exemplar borgonhês.",124.7,106.0,15.0,Branco,Chardonnay (100%),França,Bourgogne,Ropiteau Frères,12.50% ABV,Parte em aço inox e parte em barricas de carvalho.,Seco,Amarelo com reflexos esverdeados,"Cítrico, floral, ervas, hortelã, madressilva","Leve, boa acidez, mineral, boa persistência",10 °C,4 anos,"Lulas grelhadas, moqueca com pirão, ceviche, frango à kiev, truta grelhada, abobrinha recheada, queijos frescos.",3.0,4.0
https://www.wine.com.br/vinhos/domaine-lostal-cazes-white-2014/prod14014.html,Domaine Lostal Cazes White 2014,"Este branco leve, fresco e sedoso, com aromas de flores e frutas brancas, nasce do blend de três uvas típicas do sul do Vale do Rhône, a Viognier, a Marsanne e a Roussanne. Porém, neste exemplar, elas são cultivadas em vinhedos que somam 2,5 hectares localizados no Languedoc, e em um terroir selecionado especificamente para elas pela L'Ostal Cazes, onde conseguiram uma expressão singular, dando origem a este delicioso vinho.",124.5,75.14,40.0,Branco,"Viognier (65%), Marsanne (25%), Roussanne (10%)",França,Languedoc,Domaines Jean-Michel Cazes,13.00% ABV,Breve amadurecimento em barricas de carvalho.,Seco,Amarelo claro com tons verdeais.,"Flores, geleia de frutas brancas e manjericão.","Leve, com delicioso frescor, final sedoso e harmonioso.",10 °C,4 anos,"Côngrio assado com farofa, capeletti em molho de maçã, salada de folhas com amêndoas, frango ao molho de iogurte, empadão de cebolinha verde, queijos frescos.",1.0,2.0
https://www.wine.com.br/vinhos/william-hill-central-coast-chardonnay-2016/prod20400.html,William Hill Central Coast Chardonnay 2016,"Esse exemplar que traz a Chardonnay, uma das uvas brancas mais difundidas no mundo do vinho, é vinificado em tanques de aço inox e barricas de carvalho, aumentando a complexidade dos aromas e sabores. Assinado pela William Hill, uma vinícola fundada em 1978, esse rótulo expressa o estilo dos brancos californianos.",122.4,73.0,40.0,Branco,Chardonnay (100%),Estados Unidos,Califórnia,William Hill Estate Winery,,"Em barricas de carvalho e tanques de aço inox, sobre as borras.",Meio Seco/Demi-Sec,Amarelo-claro,"Abacaxi maduro, baunilha, tosta","Leve, acidez agradável, frutado, leve amadeirado",8 °C,4 anos,"Risoto de camarões, penne ao pesto, tomates recheados, salada de bacalhau, peixe ao forno com legumes, gratinado de batatas com atum.",2.0,2.5
https://www.wine.com.br/vinhos/boissy-delaygue-lou-pontias-a-o-c-cotes-du-rhone-2016/prod22409.html,Boissy & Delaygue Lou Pontías A.O.C. Côtes du Rhône 2016,"Com um perfil elegante, este tinto é elaborado com uvas provenientes de vinhas da área sul de Côtes du Rhône, cultivadas a cerca de 400 metros de altitude. Lou Pontías é o nome de uma leve brisa que sopra as vinhas nas manhãs durante o verão, refrescando os vinhedos. Assinado pela Boissy & Delaygue, vinícola referência na região do Rhône, esse vinho traz a tipicidade do terroir local.",122.4,104.04,15.0,Tinto,"Syrah (80%), Marselan (10%), Grenache Noir (10%)",França,Côtes du Rhône,Boissy & Delaygue,13.50% ABV,Não passa por amadurecimento. ,Seco,Rubi,"Frutas negras maduras, especiarias","Elegante, bom corpo, boa acidez, taninos macios",15 °C,5 anos,"Penne à carbonara, maminha ao forno, lasanha de berinjela com queijo, ravióli de ragu de cordeiro, risoto de parmesão com bacon, queijos semiduros.",1.0,2.0
